id,document,embed_text,concern_area
PC-C3.6,"**Security Rule:** Input validation must be treated as a defense-in-depth layer that complements, and never replaces, context-aware output encoding and parameterized queries at each sink.

**Vulnerability Pattern (Description):** Validation alone is relied on to stop injection, so a value that is valid for its business meaning, such as a name containing an apostrophe, still breaks the SQL or HTML context it is later placed into.

**Secure Pattern (Description):** Input is validated for correctness on entry and, independently, encoded or parameterized for the specific interpreter at every sink, so neither layer alone is the only protection.

[[C# PATTERNS]]
Vulnerable:
```
if (Valid(name)) cmd.CommandText = ""SELECT * FROM u WHERE n='"" + name + ""'"";
```
Secure:
```
if (Valid(name)) { cmd.CommandText = ""SELECT * FROM u WHERE n=@n"";
    cmd.Parameters.AddWithValue(""@n"", name); }
```

[[GENERIC PATTERNS]]
Vulnerable:
```
if isValidName(name): query(""SELECT ... WHERE n = '"" + name + ""'"")
```
Secure:
```
if isValidName(name): query(""SELECT ... WHERE n = ?"", [name])
```

[[JAVA PATTERNS]]
Vulnerable:
```
if (valid(name)) stmt.executeQuery(""SELECT * FROM u WHERE n='"" + name + ""'"");
```
Secure:
```
if (valid(name)) { var ps = conn.prepareStatement(
    ""SELECT * FROM u WHERE n=?""); ps.setString(1, name); }
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
if (isValid(name)) el.innerHTML = name;
```
Secure:
```
if (isValid(name)) el.textContent = name;
```

[[PYTHON PATTERNS]]
Vulnerable:
```
if name.isalpha():
    cursor.execute(""SELECT * FROM u WHERE name = '"" + name + ""'"")
```
Secure:
```
if name.isalpha():
    cursor.execute(""SELECT * FROM u WHERE name = %s"", (name,))
```","Input validation must be treated as a defense-in-depth layer that complements, and never replaces, context-aware output encoding and parameterized queries at each sink.
Validation alone is relied on to stop injection, so a value that is valid for its business meaning, such as a name containing an apostrophe, still breaks the SQL or HTML context it is later placed into.
Input is validated for correctness on entry and, independently, encoded or parameterized for the specific interpreter at every sink, so neither layer alone is the only protection.",Input Validation & Exception Handling
PC-C3.7,"**Security Rule:** Exceptions and errors must be caught and handled so that the user receives a generic message while full diagnostic detail is recorded only in server-side logs.

**Vulnerability Pattern (Description):** An unhandled exception, or a handler that echoes the exception message or stack trace into the HTTP response, discloses internal paths, library versions, SQL fragments, or other detail useful to an attacker.

**Secure Pattern (Description):** Errors are caught by a central handler that returns a generic message and a correlation id to the user, and writes the exception type, stack trace, and context only to the server log.

[[C# PATTERNS]]
Vulnerable:
```
catch (Exception e) { return StatusCode(500, e.ToString()); }
```
Secure:
```
catch (Exception e) { _logger.LogError(e, ""failed"");
    return StatusCode(500, ""Internal server error""); }
```

[[GENERIC PATTERNS]]
Vulnerable:
```
catch (e) { return response(500, e.message + e.stackTrace) }
```
Secure:
```
catch (e) { log.error(e); return response(500, ""Unexpected error"") }
```

[[JAVA PATTERNS]]
Vulnerable:
```
catch (Exception e) { response.getWriter().write(e.toString()); }
```
Secure:
```
catch (Exception e) { log.error(""failed"", e);
    response.sendError(500, ""Internal server error""); }
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
app.use((err, req, res, next) => res.status(500).send(err.stack));
```
Secure:
```
app.use((err, req, res, next) => {
    logger.error(err); res.status(500).json({ error: ""Internal error"" });
});
```

[[PYTHON PATTERNS]]
Vulnerable:
```
except Exception as e:
    return jsonify(error=str(e)), 500
```
Secure:
```
except Exception:
    logger.exception(""request failed"")
    return jsonify(error=""Internal server error""), 500
```","Exceptions and errors must be caught and handled so that the user receives a generic message while full diagnostic detail is recorded only in server-side logs.
An unhandled exception, or a handler that echoes the exception message or stack trace into the HTTP response, discloses internal paths, library versions, SQL fragments, or other detail useful to an attacker.
Errors are caught by a central handler that returns a generic message and a correlation id to the user, and writes the exception type, stack trace, and context only to the server log.",Input Validation & Exception Handling
PC-C3.8,"**Security Rule:** When validation fails or an unexpected exception occurs, the application must default to denying the operation rather than proceeding into an undefined or partially completed state.

**Vulnerability Pattern (Description):** An error during a security decision is swallowed or treated as a pass, so a failed permission lookup or a thrown validation routine leaves the request proceeding as if the check had succeeded.

**Secure Pattern (Description):** Any exception or failure inside a validation or authorization path is caught and converted into an explicit denial, so the secure outcome is the default when the result is uncertain.

[[C# PATTERNS]]
Vulnerable:
```
bool ok; try { ok = Authz.Check(user); } catch { ok = true; }
```
Secure:
```
bool ok; try { ok = Authz.Check(user); }
catch (Exception e) { _logger.LogError(e, ""authz failed""); ok = false; }
```

[[GENERIC PATTERNS]]
Vulnerable:
```
try { allowed = checkAccess(user) } catch (e) { allowed = true }
```
Secure:
```
try { allowed = checkAccess(user) } catch (e) { allowed = false }
```

[[JAVA PATTERNS]]
Vulnerable:
```
try { granted = authz.check(user); } catch (Exception e) { granted = true; }
```
Secure:
```
try { granted = authz.check(user); }
catch (Exception e) { log.error(""authz failed"", e); granted = false; }
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
let ok; try { ok = await isAllowed(user); } catch { ok = true; }
```
Secure:
```
let ok; try { ok = await isAllowed(user); } catch { ok = false; }
```

[[PYTHON PATTERNS]]
Vulnerable:
```
try:
    permitted = has_permission(user, resource)
except Exception:
    permitted = True
```
Secure:
```
try:
    permitted = has_permission(user, resource)
except Exception:
    logger.exception(""authz check failed"")
    permitted = False
```","When validation fails or an unexpected exception occurs, the application must default to denying the operation rather than proceeding into an undefined or partially completed state.
An error during a security decision is swallowed or treated as a pass, so a failed permission lookup or a thrown validation routine leaves the request proceeding as if the check had succeeded.
Any exception or failure inside a validation or authorization path is caught and converted into an explicit denial, so the secure outcome is the default when the result is uncertain.",Input Validation & Exception Handling
PC-C3.9,"**Security Rule:** When input fails validation it should be rejected with a clear error, rather than silently stripped or transformed, since silent repair can produce a value the caller never intended.

**Vulnerability Pattern (Description):** Invalid characters are quietly removed and processing continues, so a payload such as one with directory-traversal sequences is mangled into a different but still harmful value instead of being refused.

**Secure Pattern (Description):** Input that does not satisfy the validation rule is rejected outright with a descriptive error, and only input that already conforms is accepted, so no surprising transformation occurs.

[[C# PATTERNS]]
Vulnerable:
```
var file = Request.Query[""file""].ToString().Replace(""../"", """");
```
Secure:
```
var file = Request.Query[""file""].ToString();
if (!Regex.IsMatch(file, ""^[A-Za-z0-9_.-]+$"")) return BadRequest(""invalid"");
```

[[GENERIC PATTERNS]]
Vulnerable:
```
filename = remove(input, ""../"")        # turns ""....//x"" into ""../x""
```
Secure:
```
if not matches(input, SAFE_NAME_PATTERN): reject()
filename = input
```

[[JAVA PATTERNS]]
Vulnerable:
```
String file = request.getParameter(""file"").replace(""../"", """");
```
Secure:
```
String file = request.getParameter(""file"");
if (!file.matches(""[A-Za-z0-9_.-]+"")) throw new BadRequest(""invalid filename"");
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const file = req.query.file.replace(/\.\.\//g, """");
```
Secure:
```
const file = req.query.file;
if (!/^[A-Za-z0-9_.-]+$/.test(file)) return res.status(400).send(""invalid"");
```

[[PYTHON PATTERNS]]
Vulnerable:
```
name = request.args[""file""].replace(""../"", """")
```
Secure:
```
name = request.args[""file""]
if not re.fullmatch(r""[A-Za-z0-9_.-]+"", name): abort(400, ""invalid filename"")
```","When input fails validation it should be rejected with a clear error, rather than silently stripped or transformed, since silent repair can produce a value the caller never intended.
Invalid characters are quietly removed and processing continues, so a payload such as one with directory-traversal sequences is mangled into a different but still harmful value instead of being refused.
Input that does not satisfy the validation rule is rejected outright with a descriptive error, and only input that already conforms is accepted, so no surprising transformation occurs.",Input Validation & Exception Handling
PC-C3.10,"**Security Rule:** Uploaded files must be validated for size, declared and detected content type, and a safe extension, and stored under a generated name so untrusted client-supplied metadata cannot drive the outcome.

**Vulnerability Pattern (Description):** An uploaded file is trusted on its client-supplied filename and content-type header, so an attacker uploads an executable or script disguised with a benign extension, or a huge file that exhausts disk.

**Secure Pattern (Description):** The upload is bounded in size, its real content type is detected from the bytes and checked against an allowlist, and it is saved under a server-generated name and extension outside any executable path.

[[C# PATTERNS]]
Vulnerable:
```
await file.CopyToAsync(File.Create(Path.Combine(dir, file.FileName)));
```
Secure:
```
var mime = _inspector.DetectMimeType(stream);
if (Allowed.Contains(mime) && file.Length < Max)
    await file.CopyToAsync(File.Create(
        Path.Combine(dir, Guid.NewGuid() + Ext(mime))));
```

[[GENERIC PATTERNS]]
Vulnerable:
```
save(upload.filename, upload.bytes)
```
Secure:
```
if detectType(upload.bytes) in ALLOWED_TYPES and upload.size < MAX:
    save(generatedName() + safeExt, upload.bytes)
```

[[JAVA PATTERNS]]
Vulnerable:
```
file.transferTo(new File(uploadDir, file.getOriginalFilename()));
```
Secure:
```
String mime = tika.detect(file.getInputStream());
if (ALLOWED.contains(mime) && file.getSize() < MAX)
    file.transferTo(new File(uploadDir, UUID.randomUUID() + ext(mime)));
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
fs.writeFileSync(path.join(dir, req.file.originalname), req.file.buffer);
```
Secure:
```
const t = await fileTypeFromBuffer(req.file.buffer);
if (t && ALLOWED.has(t.mime) && req.file.size < MAX)
    fs.writeFileSync(path.join(dir, randomUUID() + ""."" + t.ext), req.file.buffer);
```

[[PYTHON PATTERNS]]
Vulnerable:
```
file.save(os.path.join(UPLOAD_DIR, file.filename))
```
Secure:
```
kind = filetype.guess(file.stream.read(261))
if kind and kind.mime in ALLOWED_MIME:
    file.save(os.path.join(UPLOAD_DIR, uuid4().hex + ""."" + kind.extension))
```","Uploaded files must be validated for size, declared and detected content type, and a safe extension, and stored under a generated name so untrusted client-supplied metadata cannot drive the outcome.
An uploaded file is trusted on its client-supplied filename and content-type header, so an attacker uploads an executable or script disguised with a benign extension, or a huge file that exhausts disk.
The upload is bounded in size, its real content type is detected from the bytes and checked against an allowlist, and it is saved under a server-generated name and extension outside any executable path.",Input Validation & Exception Handling
PC-C4.1,"**Security Rule:** Each feature or change must be threat-modeled during design to identify assets, trust boundaries, attackers, and likely attacks, so that mitigations are designed in rather than discovered in production.

**Vulnerability Pattern (Description):** A feature is built straight from functional requirements with no structured analysis of who might attack it or how, so entire classes of abuse are never considered until an incident reveals them.

**Secure Pattern (Description):** The design is examined with a method such as STRIDE before coding, enumerating data flows and trust boundaries, ranking threats by risk, and recording the mitigation chosen for each one.

[[GENERIC PATTERNS]]
Vulnerable:
```
# design doc: ""add file upload endpoint"" — no threat analysis
feature = build(functional_requirements_only)
```
Secure:
```
# design doc lists assets, trust boundaries, STRIDE threats + mitigations
feature = build(functional_requirements, threat_model.mitigations)
```","Each feature or change must be threat-modeled during design to identify assets, trust boundaries, attackers, and likely attacks, so that mitigations are designed in rather than discovered in production.
A feature is built straight from functional requirements with no structured analysis of who might attack it or how, so entire classes of abuse are never considered until an incident reveals them.
The design is examined with a method such as STRIDE before coding, enumerating data flows and trust boundaries, ranking threats by risk, and recording the mitigation chosen for each one.",Secure Design & Threat Modeling
PC-C4.2,"**Security Rule:** The default state of every option, feature, and account must be the most secure one, so a system is safe out of the box and reducing security is always a deliberate, explicit choice.

**Vulnerability Pattern (Description):** Features ship enabled, permissive, or with well-known credentials by default, so any deployment that does not actively harden itself is exposed, and most deployments never harden.

**Secure Pattern (Description):** Every default is the locked-down value — features off, access denied, no preset credentials — and an operator must consciously opt in to relax a setting after understanding the consequence.

[[C# PATTERNS]]
Vulnerable:
```
services.AddSession(o => { });   // cookie defaults left permissive
```
Secure:
```
services.AddSession(o => {
    o.Cookie.HttpOnly = true; o.Cookie.SecurePolicy = CookieSecurePolicy.Always; });
```

[[GENERIC PATTERNS]]
Vulnerable:
```
config = { debug: true, registration_open: true, tls_required: false }
```
Secure:
```
config = { debug: false, registration_open: false, tls_required: true }
```

[[JAVA PATTERNS]]
Vulnerable:
```
Cookie c = new Cookie(""session"", id);   // not secure, not httpOnly
```
Secure:
```
Cookie c = new Cookie(""session"", id);
c.setHttpOnly(true); c.setSecure(true);
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const app = express();   // no security middleware enabled by default
```
Secure:
```
const app = express();
app.use(helmet());       // secure headers on by default
```

[[PYTHON PATTERNS]]
Vulnerable:
```
def create_account(name, is_admin=True, mfa_enabled=False):
```
Secure:
```
def create_account(name, is_admin=False, mfa_enabled=True):
```","The default state of every option, feature, and account must be the most secure one, so a system is safe out of the box and reducing security is always a deliberate, explicit choice.
Features ship enabled, permissive, or with well-known credentials by default, so any deployment that does not actively harden itself is exposed, and most deployments never harden.
Every default is the locked-down value — features off, access denied, no preset credentials — and an operator must consciously opt in to relax a setting after understanding the consequence.",Secure Design & Threat Modeling
PC-C4.3,"**Security Rule:** Security must rely on multiple independent, layered controls so that the failure or bypass of any single control does not by itself lead to a compromise.

**Vulnerability Pattern (Description):** A single control, often a client-side check or one server guard, is the only thing standing between an attacker and a sensitive operation, so one bypass exposes everything behind it.

**Secure Pattern (Description):** Independent controls are stacked at different layers — client feedback, server-side authorization, parameterized data access, and database permissions — so an attacker must defeat each one in turn.

[[C# PATTERNS]]
Vulnerable:
```
public IActionResult Delete(int id) => Ok(_repo.Delete(id));
```
Secure:
```
[Authorize(Roles = ""Admin"")]                   // layer 1
public IActionResult Delete(int id) {
    if (!_repo.OwnedByTenant(id, TenantId)) return Forbid(); // layer 2
    return Ok(_repo.Delete(id));                // layer 3: scoped repo
}
```

[[GENERIC PATTERNS]]
Vulnerable:
```
if uiHidDeleteButton: deleteRecord(id)   # UI is the only gate
```
Secure:
```
if user.canDelete(id):                   # server authz
    deleteRecordWithRowLevelSecurity(id) # plus DB-enforced ownership
```

[[JAVA PATTERNS]]
Vulnerable:
```
public void transfer(Account to, long amount) { ledger.move(to, amount); }
```
Secure:
```
@PreAuthorize(""hasRole('TELLER')"")            // layer 1
public void transfer(Account to, long amount) {
    limitGuard.check(amount);                  // layer 2: business limit
    ledger.move(to, amount);                   // layer 3: DB constraints
}
```

[[PYTHON PATTERNS]]
Vulnerable:
```
@app.post(""/admin/purge"")
def purge():  # relies on the link being hidden in the menu
    db.purge_all()
```
Secure:
```
@app.post(""/admin/purge"")
@require_role(""admin"")                # layer 1: route guard
def purge():
    if not current_user.confirmed_step_up():  # layer 2: step-up auth
        abort(403)
    db.purge_all()                    # layer 3: DB role lacks others' rows
```","Security must rely on multiple independent, layered controls so that the failure or bypass of any single control does not by itself lead to a compromise.
A single control, often a client-side check or one server guard, is the only thing standing between an attacker and a sensitive operation, so one bypass exposes everything behind it.
Independent controls are stacked at different layers — client feedback, server-side authorization, parameterized data access, and database permissions — so an attacker must defeat each one in turn.",Secure Design & Threat Modeling
PC-C4.4,"**Security Rule:** Every point where data or control crosses from a less trusted zone to a more trusted one must be an explicit checkpoint that validates, authenticates, and authorizes what is crossing.

**Vulnerability Pattern (Description):** Data that originated outside the trust boundary — from a client, a third-party API, or a queue — is consumed deep in the system as if it were internally generated, so no component re-checks it.

**Secure Pattern (Description):** Untrusted input is validated and authorized at the boundary where it enters, and trust level is treated as a property of the data so inner layers never assume a value is safe just because it arrived.

[[C# PATTERNS]]
Vulnerable:
```
public void Import(OrderDto dto) => _orders.Save(dto); // dto trusted whole
```
Secure:
```
public void Import(OrderDto dto) {
    var clean = _validator.ValidateAndAuthorize(dto, User); // boundary gate
    _orders.Save(clean);
}
```

[[GENERIC PATTERNS]]
Vulnerable:
```
price = request.body.price            # client-supplied
chargeCard(price)                      # used as if trusted
```
Secure:
```
item = catalog.lookup(request.body.itemId)  # re-derive at the boundary
chargeCard(item.serverSidePrice)
```

[[JAVA PATTERNS]]
Vulnerable:
```
int qty = Integer.parseInt(req.getParameter(""qty""));
warehouse.ship(qty);                  // no bound enforced at entry
```
Secure:
```
int qty = validateRange(req.getParameter(""qty""), 1, MAX_QTY); // at boundary
warehouse.ship(qty);
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const total = req.body.cartTotal;     // trusts the browser
saveOrder(total);
```
Secure:
```
const total = await recomputeTotal(req.body.cartItemIds); // server-derived
saveOrder(total);
```

[[PYTHON PATTERNS]]
Vulnerable:
```
def handler(event):
    user_role = event[""headers""][""X-Role""]   # caller-controlled header
    if user_role == ""admin"": do_admin()
```
Secure:
```
def handler(event):
    user = verify_jwt(event[""headers""][""Authorization""])  # boundary check
    if user.role == ""admin"": do_admin()
```","Every point where data or control crosses from a less trusted zone to a more trusted one must be an explicit checkpoint that validates, authenticates, and authorizes what is crossing.
Data that originated outside the trust boundary — from a client, a third-party API, or a queue — is consumed deep in the system as if it were internally generated, so no component re-checks it.
Untrusted input is validated and authorized at the boundary where it enters, and trust level is treated as a property of the data so inner layers never assume a value is safe just because it arrived.",Secure Design & Threat Modeling
PC-C4.5,"**Security Rule:** Every component, service account, and process must be granted only the minimum permissions and resource access needed for its function, so a compromise of one part cannot reach far beyond it.

**Vulnerability Pattern (Description):** Services run as a privileged or shared account with broad database, cloud, or filesystem rights, so any flaw in that service gives an attacker far more reach than the service itself ever needed.

**Secure Pattern (Description):** Each component runs under its own narrowly scoped identity, granted exactly the read or write rights it uses, so blast radius is confined to that component's legitimate scope.

[[C# PATTERNS]]
Vulnerable:
```
var cred = new DefaultAzureCredential();  // app identity has Owner role
```
Secure:
```
var cred = new ManagedIdentityCredential(); // identity scoped to one Blob container
```

[[GENERIC PATTERNS]]
Vulnerable:
```
db_user = ""root""            # app connects as full DBA
```
Secure:
```
db_user = ""orders_svc""      # GRANT only SELECT,INSERT on orders.*
```

[[JAVA PATTERNS]]
Vulnerable:
```
// container runs as root, mounts the whole host /data
new ProcessBuilder(""/app/run.sh"").start();
```
Secure:
```
// Dockerfile: USER appuser ; volume mounted read-only, scoped to /data/app
new ProcessBuilder(""/app/run.sh"").start();
```

[[PYTHON PATTERNS]]
Vulnerable:
```
engine = create_engine(""postgresql://postgres:pw@db/app"")  # superuser
```
Secure:
```
engine = create_engine(""postgresql://orders_ro:pw@db/app"") # scoped role
```","Every component, service account, and process must be granted only the minimum permissions and resource access needed for its function, so a compromise of one part cannot reach far beyond it.
Services run as a privileged or shared account with broad database, cloud, or filesystem rights, so any flaw in that service gives an attacker far more reach than the service itself ever needed.
Each component runs under its own narrowly scoped identity, granted exactly the read or write rights it uses, so blast radius is confined to that component's legitimate scope.",Secure Design & Threat Modeling
PC-C4.6,"**Security Rule:** When an operation errors, times out, or reaches an unexpected state, the system must fall back to a denied and safe condition rather than granting access or continuing as if the operation had succeeded.

**Vulnerability Pattern (Description):** An exception or timeout in a security check is caught and treated as success, or a default branch grants access, so a failure in the control becomes an open door instead of a closed one.

**Secure Pattern (Description):** Security decisions default to deny — an unhandled state, an exception, or a timeout in an authorization or validation step results in the request being rejected and the error logged.

[[C# PATTERNS]]
Vulnerable:
```
bool ok;
try { ok = _authz.Check(user, res); } catch { ok = true; }
```
Secure:
```
bool ok = false;
try { ok = _authz.Check(user, res); }
catch (Exception e) { _log.LogError(e, ""authz failure""); }
```

[[GENERIC PATTERNS]]
Vulnerable:
```
try: allowed = authz.check(user, resource)
except: allowed = true            # error opens access
```
Secure:
```
try: allowed = authz.check(user, resource)
except: allowed = false           # error denies access
```

[[JAVA PATTERNS]]
Vulnerable:
```
boolean granted;
try { granted = acl.permit(user, res); }
catch (Exception e) { granted = true; }
```
Secure:
```
boolean granted = false;
try { granted = acl.permit(user, res); }
catch (Exception e) { log.error(""acl failure"", e); }
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
let ok;
try { ok = await verifyToken(t); } catch { ok = true; }
```
Secure:
```
let ok = false;
try { ok = await verifyToken(t); } catch (e) { logger.error(e); }
```

[[PYTHON PATTERNS]]
Vulnerable:
```
def is_allowed(user, doc):
    try:
        return policy.evaluate(user, doc)
    except Exception:
        return True               # fails open
```
Secure:
```
def is_allowed(user, doc):
    try:
        return policy.evaluate(user, doc)
    except Exception:
        log.exception(""authz error"")
        return False              # fails closed
```","When an operation errors, times out, or reaches an unexpected state, the system must fall back to a denied and safe condition rather than granting access or continuing as if the operation had succeeded.
An exception or timeout in a security check is caught and treated as success, or a default branch grants access, so a failure in the control becomes an open door instead of a closed one.
Security decisions default to deny — an unhandled state, an exception, or a timeout in an authorization or validation step results in the request being rejected and the error logged.",Secure Design & Threat Modeling
PC-C4.7,"**Security Rule:** Only the features, endpoints, ports, parameters, and dependencies actually required must be exposed; everything unused must be removed or disabled so it cannot be attacked.

**Vulnerability Pattern (Description):** Debug endpoints, sample applications, unused admin consoles, verbose parameters, or dormant dependencies remain reachable in production, each adding code that can be exploited but is never exercised.

**Secure Pattern (Description):** The deployed system exposes a deliberately minimal surface — debug and demo routes stripped, optional features off, ports closed, and unused dependencies pruned from the build.

[[C# PATTERNS]]
Vulnerable:
```
app.UseDeveloperExceptionPage();   // unconditional, leaks stack traces
```
Secure:
```
if (env.IsDevelopment()) app.UseDeveloperExceptionPage();
```

[[GENERIC PATTERNS]]
Vulnerable:
```
routes = [api, adminConsole, debugShell, sampleApp]   # all shipped
```
Secure:
```
routes = [api]                  # debug/demo routes excluded from prod build
```

[[JAVA PATTERNS]]
Vulnerable:
```
management.endpoints.web.exposure.include=*   # all actuators exposed
```
Secure:
```
management.endpoints.web.exposure.include=health
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
if (true) app.use(""/debug"", debugRouter);  // always mounted
```
Secure:
```
if (process.env.NODE_ENV !== ""production"") app.use(""/debug"", debugRouter);
```

[[PYTHON PATTERNS]]
Vulnerable:
```
app.run(host=""0.0.0.0"", debug=True)   # debugger/console exposed
```
Secure:
```
app.run(host=""127.0.0.1"", debug=False)
```","Only the features, endpoints, ports, parameters, and dependencies actually required must be exposed; everything unused must be removed or disabled so it cannot be attacked.
Debug endpoints, sample applications, unused admin consoles, verbose parameters, or dormant dependencies remain reachable in production, each adding code that can be exploited but is never exercised.
The deployed system exposes a deliberately minimal surface — debug and demo routes stripped, optional features off, ports closed, and unused dependencies pruned from the build.",Secure Design & Threat Modeling
PC-C4.8,"**Security Rule:** Code that handles different sensitivity levels or privilege tiers must be separated into distinct components or layers, so high-value operations are isolated and cannot be reached through low-value paths.

**Vulnerability Pattern (Description):** Presentation, business logic, and privileged administrative actions live tangled in one layer, so an attacker who reaches the low-trust entry point can also invoke high-trust operations beside it.

**Secure Pattern (Description):** Privileged operations are factored into a separate module or service behind their own authorization boundary, distinct from the user-facing layer, with a narrow, explicit interface between tiers.

[[GENERIC PATTERNS]]
Vulnerable:
```
# one controller mixes public reads and privileged config writes
handle(request) -> { readProfile(); rotateSigningKeys(); }
```
Secure:
```
publicApi.handle(request)        # user-tier service
adminApi.handle(request)         # separate service, own authz boundary
```

[[JAVA PATTERNS]]
Vulnerable:
```
class AppService { void viewOrder() {} void resetAllPasswords() {} }
```
Secure:
```
class OrderService { void viewOrder() {} }            // user tier
class AdminService { void resetAllPasswords() {} }    // privileged tier
```

[[PYTHON PATTERNS]]
Vulnerable:
```
@app.route(""/do/<action>"")
def do(action):
    globals()[action]()          # public route can call admin functions
```
Secure:
```
# admin actions live in a separate blueprint, mounted behind auth
app.register_blueprint(admin_bp, url_prefix=""/admin"")  # @before_request authz
```","Code that handles different sensitivity levels or privilege tiers must be separated into distinct components or layers, so high-value operations are isolated and cannot be reached through low-value paths.
Presentation, business logic, and privileged administrative actions live tangled in one layer, so an attacker who reaches the low-trust entry point can also invoke high-trust operations beside it.
Privileged operations are factored into a separate module or service behind their own authorization boundary, distinct from the user-facing layer, with a narrow, explicit interface between tiers.",Secure Design & Threat Modeling
PC-C4.9,"**Security Rule:** Security-relevant design decisions, trust assumptions, and accepted risks must be written down alongside the design, so reviewers and future maintainers can see what the system depends on to stay safe.

**Vulnerability Pattern (Description):** Security assumptions live only in a developer's head — for example that an input is always validated upstream — so a later change silently breaks the assumption and reopens a vulnerability.

**Secure Pattern (Description):** Each control records the threat it addresses and the assumption it relies on, in an architecture decision record or inline note, so the contract is visible and a change that violates it is caught in review.

[[GENERIC PATTERNS]]
Vulnerable:
```
def render(html): write(html)   # silently assumes caller sanitized html
```
Secure:
```
# SECURITY: caller MUST pass sanitizer-cleaned HTML (threat: stored XSS)
def render(sanitized_html): write(sanitized_html)
```

[[PYTHON PATTERNS]]
Vulnerable:
```
def store_token(t):
    cache[t.id] = t              # assumes t was issued by us — unstated
```
Secure:
```
def store_token(t):
    # SECURITY ASSUMPTION: t is signature-verified by verify_jwt() upstream.
    # ADR-021 records this trust boundary.
    cache[t.id] = t
```","Security-relevant design decisions, trust assumptions, and accepted risks must be written down alongside the design, so reviewers and future maintainers can see what the system depends on to stay safe.
Security assumptions live only in a developer's head — for example that an input is always validated upstream — so a later change silently breaks the assumption and reopens a vulnerability.
Each control records the threat it addresses and the assumption it relies on, in an architecture decision record or inline note, so the contract is visible and a change that violates it is caught in review.",Secure Design & Threat Modeling
PC-C4.10,"**Security Rule:** Designs for security-significant features must pass a security review before implementation begins, so flawed architecture is corrected on paper rather than after it is built and deployed.

**Vulnerability Pattern (Description):** A feature touching authentication, payments, or sensitive data goes straight from idea to code with no security checkpoint, so a flawed design is only questioned once it is expensive to change.

**Secure Pattern (Description):** Security-significant work passes a gated design review — threat model and mitigations examined and signed off — before any implementation, making rework cheap and catching design-level flaws early.

[[GENERIC PATTERNS]]
Vulnerable:
```
# workflow: idea -> code -> ship   (no design gate)
pipeline = [idea, code, ship]
```
Secure:
```
# workflow: idea -> threat model -> security design review -> code -> ship
pipeline = [idea, threat_model, security_design_review, code, ship]
```","Designs for security-significant features must pass a security review before implementation begins, so flawed architecture is corrected on paper rather than after it is built and deployed.
A feature touching authentication, payments, or sensitive data goes straight from idea to code with no security checkpoint, so a flawed design is only questioned once it is expensive to change.
Security-significant work passes a gated design review — threat model and mitigations examined and signed off — before any implementation, making rework cheap and catching design-level flaws early.",Secure Design & Threat Modeling
PC-C5.1,"**Security Rule:** Applications and servers must ship with the most restrictive setting as the default, with debug, verbose tracebacks, auto-reload, and development conveniences explicitly disabled in every non-development environment.

**Vulnerability Pattern (Description):** The application runs with the framework's development defaults in production, so debug mode, an interactive debugger, or detailed stack traces are exposed to anyone who triggers an error.

**Secure Pattern (Description):** Debug and development features are turned off by default and only enabled from an explicit, environment-scoped configuration value, so a production deployment never serves an interactive debugger.

[[C# PATTERNS]]
Vulnerable:
```
app.UseDeveloperExceptionPage();
```
Secure:
```
if (app.Environment.IsDevelopment()) app.UseDeveloperExceptionPage();
else app.UseExceptionHandler(""/error"");
```

[[GENERIC PATTERNS]]
Vulnerable:
```
app.run(debug=true)              # development debugger reachable
```
Secure:
```
app.run(debug=env(""ENVIRONMENT"") == ""development"")
```

[[JAVA PATTERNS]]
Vulnerable:
```
server.error.include-stacktrace=always
```
Secure:
```
server.error.include-stacktrace=never
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
app.use(errorhandler());          // express dev error pages in prod
```
Secure:
```
if (process.env.NODE_ENV !== ""production"") app.use(errorhandler());
```

[[PYTHON PATTERNS]]
Vulnerable:
```
app.run(host=""0.0.0.0"", debug=True)
```
Secure:
```
app.run(host=""0.0.0.0"", debug=os.environ.get(""FLASK_DEBUG"") == ""1"")
```","Applications and servers must ship with the most restrictive setting as the default, with debug, verbose tracebacks, auto-reload, and development conveniences explicitly disabled in every non-development environment.
The application runs with the framework's development defaults in production, so debug mode, an interactive debugger, or detailed stack traces are exposed to anyone who triggers an error.
Debug and development features are turned off by default and only enabled from an explicit, environment-scoped configuration value, so a production deployment never serves an interactive debugger.",Secure Configuration
