id,document,embed_text,concern_area
CS-03.4,"**Security Rule:** Every session must expire after a bounded idle period and after a bounded absolute lifetime, regardless of activity, so an abandoned or stolen session cannot be used indefinitely.

**Vulnerability Pattern (Description):** Sessions are created with no idle timeout and no absolute lifetime, so a session left open on a shared machine or captured by an attacker stays valid forever.

**Secure Pattern (Description):** The session manager records last-access and creation times and rejects the session once the idle window or the absolute lifetime is exceeded, forcing re-authentication.

[[C# PATTERNS]]
Vulnerable:
```
services.AddSession();
```
Secure:
```
services.AddSession(o => o.IdleTimeout = TimeSpan.FromMinutes(15));
```

[[GENERIC PATTERNS]]
Vulnerable:
```
createSession(userId)             # never expires
```
Secure:
```
createSession(userId, idleTimeout=15*60, absoluteTimeout=8*3600)
```

[[JAVA PATTERNS]]
Vulnerable:
```
HttpSession s = request.getSession();
```
Secure:
```
HttpSession s = request.getSession();
s.setMaxInactiveInterval(15 * 60);
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
app.use(session({ secret: s }));   # default: no rolling expiry
```
Secure:
```
app.use(session({ secret: s, rolling: true,
                  cookie: { maxAge: 15 * 60 * 1000 } }));
```

[[PYTHON PATTERNS]]
Vulnerable:
```
app.config[""PERMANENT_SESSION_LIFETIME""] = None
```
Secure:
```
app.config[""PERMANENT_SESSION_LIFETIME""] = timedelta(minutes=15)
session.permanent = True
```","Every session must expire after a bounded idle period and after a bounded absolute lifetime, regardless of activity, so an abandoned or stolen session cannot be used indefinitely.
Sessions are created with no idle timeout and no absolute lifetime, so a session left open on a shared machine or captured by an attacker stays valid forever.
The session manager records last-access and creation times and rejects the session once the idle window or the absolute lifetime is exceeded, forcing re-authentication.",Session Management
CS-03.5,"**Security Rule:** Logout must destroy the session record on the server and clear the client cookie, so the identifier becomes worthless even if it was already copied by an attacker.

**Vulnerability Pattern (Description):** Logout only clears the cookie in the browser or redirects, while the server-side session record stays active, so a captured identifier still authenticates after the user has logged out.

**Secure Pattern (Description):** The logout handler explicitly invalidates the server-side session and expires the cookie, so the identifier cannot be replayed afterwards.

[[C# PATTERNS]]
Vulnerable:
```
Response.Cookies.Delete(""SESSIONID"");
```
Secure:
```
HttpContext.Session.Clear();
await HttpContext.SignOutAsync();
```

[[GENERIC PATTERNS]]
Vulnerable:
```
clearClientCookie(""SESSIONID"")    # server session still alive
```
Secure:
```
destroyServerSession(sessionId)
clearClientCookie(""SESSIONID"")
```

[[JAVA PATTERNS]]
Vulnerable:
```
response.addCookie(expiredCookie(""SESSIONID""));
```
Secure:
```
request.getSession(false).invalidate();
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
res.clearCookie(""session"");
```
Secure:
```
req.session.destroy(() => res.clearCookie(""session""));
```

[[PYTHON PATTERNS]]
Vulnerable:
```
resp.delete_cookie(""session"")
```
Secure:
```
session.clear()
logout_user()                     # server-side session destroyed
```","Logout must destroy the session record on the server and clear the client cookie, so the identifier becomes worthless even if it was already copied by an attacker.
Logout only clears the cookie in the browser or redirects, while the server-side session record stays active, so a captured identifier still authenticates after the user has logged out.
The logout handler explicitly invalidates the server-side session and expires the cookie, so the identifier cannot be replayed afterwards.",Session Management
CS-03.6,"**Security Rule:** The session identifier must travel only in a cookie or an Authorization header, never in the URL query string or path, where it would leak through history, logs, and Referer headers.

**Vulnerability Pattern (Description):** The session identifier is appended to URLs, so it is captured in browser history, server access logs, proxy logs, and the Referer header sent to third-party sites.

**Secure Pattern (Description):** The identifier is exchanged exclusively through a cookie or an Authorization header, and URL-based session rewriting is disabled in the framework.

[[C# PATTERNS]]
Vulnerable:
```
return Redirect(""/home?sid="" + sid);
```
Secure:
```
Response.Cookies.Append(""SESSIONID"", sid,
    new CookieOptions { HttpOnly = true, Secure = true });
return Redirect(""/home"");
```

[[GENERIC PATTERNS]]
Vulnerable:
```
redirect(""/dashboard?sid="" + sessionId)
```
Secure:
```
setCookie(""SESSIONID"", sessionId, httpOnly=true)
redirect(""/dashboard"")
```

[[JAVA PATTERNS]]
Vulnerable:
```
response.sendRedirect(response.encodeRedirectURL(""/home""));
```
Secure:
```
# disable URL rewriting in web.xml:
# <tracking-mode>COOKIE</tracking-mode>
response.sendRedirect(""/home"");
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
res.redirect(""/home?sid="" + sid);
```
Secure:
```
res.cookie(""session"", sid, { httpOnly: true, secure: true });
res.redirect(""/home"");
```

[[PYTHON PATTERNS]]
Vulnerable:
```
return redirect(f""/home?session={session_id}"")
```
Secure:
```
resp = redirect(""/home"")
resp.set_cookie(""session"", session_id, httponly=True, secure=True)
return resp
```","The session identifier must travel only in a cookie or an Authorization header, never in the URL query string or path, where it would leak through history, logs, and Referer headers.
The session identifier is appended to URLs, so it is captured in browser history, server access logs, proxy logs, and the Referer header sent to third-party sites.
The identifier is exchanged exclusively through a cookie or an Authorization header, and URL-based session rewriting is disabled in the framework.",Session Management
CS-03.7,"**Security Rule:** The session cookie should use a __Host- name prefix so the browser enforces that it is Secure, has no Domain attribute, and is scoped to the issuing host, preventing cookie injection from subdomains.

**Vulnerability Pattern (Description):** The session cookie is set with a broad Domain attribute or a plain name, so a compromised or attacker-controlled sibling subdomain can overwrite it and fix the victim's session.

**Secure Pattern (Description):** The cookie name carries the __Host- prefix, which forces Secure, a path of slash, and no Domain attribute, binding it to the exact host and blocking subdomain cookie injection.

[[C# PATTERNS]]
Vulnerable:
```
Response.Cookies.Append(""SESSIONID"", sid,
    new CookieOptions { Domain = "".example.com"" });
```
Secure:
```
Response.Cookies.Append(""__Host-SESSIONID"", sid,
    new CookieOptions { Secure = true, Path = ""/"" });
```

[[GENERIC PATTERNS]]
Vulnerable:
```
setCookie(""SESSIONID"", sid, domain="".example.com"")
```
Secure:
```
setCookie(""__Host-SESSIONID"", sid, secure=true, path=""/"")
```

[[JAVA PATTERNS]]
Vulnerable:
```
ResponseCookie.from(""SESSIONID"", sid).domain("".example.com"").build();
```
Secure:
```
ResponseCookie.from(""__Host-SESSIONID"", sid)
    .secure(true).path(""/"").build();
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
res.cookie(""session"", sid, { domain: "".example.com"" });
```
Secure:
```
res.cookie(""__Host-session"", sid, { secure: true, path: ""/"" });
```

[[PYTHON PATTERNS]]
Vulnerable:
```
response.set_cookie(""session"", sid, domain="".example.com"")
```
Secure:
```
response.set_cookie(""__Host-session"", sid, secure=True, path=""/"")
```","The session cookie should use a __Host- name prefix so the browser enforces that it is Secure, has no Domain attribute, and is scoped to the issuing host, preventing cookie injection from subdomains.
The session cookie is set with a broad Domain attribute or a plain name, so a compromised or attacker-controlled sibling subdomain can overwrite it and fix the victim's session.
The cookie name carries the __Host- prefix, which forces Secure, a path of slash, and no Domain attribute, binding it to the exact host and blocking subdomain cookie injection.",Session Management
CS-03.8,"**Security Rule:** Every state-changing request must carry an unpredictable anti-CSRF token that the server validates against the session, so a forged cross-site request without the token is rejected.

**Vulnerability Pattern (Description):** A state-changing endpoint acts on the ambient session cookie alone with no anti-CSRF token, so an attacker page can submit the request on the victim's behalf.

**Secure Pattern (Description):** A per-session synchronizer token is embedded in each form and checked on the server, so a request that lacks the matching token is rejected as forged.

[[C# PATTERNS]]
Vulnerable:
```
public IActionResult Transfer(decimal amount) => DoTransfer(amount);
```
Secure:
```
[ValidateAntiForgeryToken]
public IActionResult Transfer(decimal amount) => DoTransfer(amount);
```

[[GENERIC PATTERNS]]
Vulnerable:
```
if loggedIn(): performTransfer(amount)
```
Secure:
```
if loggedIn() and validToken(request.csrfToken, session.csrfToken):
    performTransfer(amount)
```

[[JAVA PATTERNS]]
Vulnerable:
```
http.csrf(csrf -> csrf.disable());
```
Secure:
```
http.csrf(csrf -> csrf.csrfTokenRepository(
    CookieCsrfTokenRepository.withHttpOnlyFalse()));
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
app.post(""/transfer"", (req, res) => doTransfer(req.body.amount));
```
Secure:
```
const csrf = require(""csurf"")();
app.post(""/transfer"", csrf, (req, res) => doTransfer(req.body.amount));
```

[[PYTHON PATTERNS]]
Vulnerable:
```
@app.route(""/transfer"", methods=[""POST""])
def transfer(): do_transfer(request.form[""amount""])
```
Secure:
```
from flask_wtf.csrf import CSRFProtect
CSRFProtect(app)                  # validates token on every POST
```","Every state-changing request must carry an unpredictable anti-CSRF token that the server validates against the session, so a forged cross-site request without the token is rejected.
A state-changing endpoint acts on the ambient session cookie alone with no anti-CSRF token, so an attacker page can submit the request on the victim's behalf.
A per-session synchronizer token is embedded in each form and checked on the server, so a request that lacks the matching token is rejected as forged.",Session Management
CS-03.9,"**Security Rule:** When session state is stored in the cookie itself rather than on the server, it must be encrypted and authenticated with a server-held key so the client cannot read or tamper with it.

**Vulnerability Pattern (Description):** Session data such as a user id or role is placed in a cookie as plain or merely encoded text, so a user can decode it and edit their own privileges or identity.

**Secure Pattern (Description):** The cookie payload is sealed with authenticated encryption using a secret key the client never sees, so any tampering is detected and the contents stay confidential.

[[C# PATTERNS]]
Vulnerable:
```
Response.Cookies.Append(""role"", ""user"");
```
Secure:
```
var token = dataProtector.Protect(
    JsonSerializer.Serialize(new { role = ""user"" }));
Response.Cookies.Append(""state"", token);
```

[[GENERIC PATTERNS]]
Vulnerable:
```
setCookie(""state"", base64(jsonEncode({role: ""user""})))
```
Secure:
```
setCookie(""state"", aeadSeal(serverKey, {role: ""user""}))
```

[[JAVA PATTERNS]]
Vulnerable:
```
cookie = new Cookie(""role"", ""user"");
```
Secure:
```
String token = Jwts.builder().claim(""role"", ""user"")
    .signWith(SECRET_KEY).compact();
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
res.cookie(""state"", JSON.stringify({ role: ""user"" }));
```
Secure:
```
res.cookie(""state"", jwt.sign({ role: ""user"" }, SECRET,
                             { algorithm: ""HS256"" }));
```

[[PYTHON PATTERNS]]
Vulnerable:
```
resp.set_cookie(""role"", ""user"")
```
Secure:
```
from itsdangerous import URLSafeTimedSerializer
s = URLSafeTimedSerializer(SECRET_KEY)
resp.set_cookie(""state"", s.dumps({""role"": ""user""}))
```","When session state is stored in the cookie itself rather than on the server, it must be encrypted and authenticated with a server-held key so the client cannot read or tamper with it.
Session data such as a user id or role is placed in a cookie as plain or merely encoded text, so a user can decode it and edit their own privileges or identity.
The cookie payload is sealed with authenticated encryption using a secret key the client never sees, so any tampering is detected and the contents stay confidential.",Session Management
CS-03.10,"**Security Rule:** The application should track active sessions per user and enforce a concurrency policy so a user can see, and revoke, all sessions and so new logins can invalidate stale ones.

**Vulnerability Pattern (Description):** Sessions are created without any per-user registry, so a stolen session keeps running unnoticed alongside the legitimate user and cannot be enumerated or revoked.

**Secure Pattern (Description):** Each login is recorded in a per-user session registry, allowing the user to list and terminate other sessions and allowing the server to enforce a maximum concurrent count.

[[C# PATTERNS]]
Vulnerable:
```
await HttpContext.SignInAsync(principal);
```
Secure:
```
await HttpContext.SignInAsync(principal);
await _sessionRegistry.RegisterAsync(userId, sessionId);
```

[[GENERIC PATTERNS]]
Vulnerable:
```
createSession(userId)             # no registry, no revocation path
```
Secure:
```
sessionRegistry.add(userId, sessionId)
enforceMaxConcurrent(userId, limit=3)
```

[[JAVA PATTERNS]]
Vulnerable:
```
http.sessionManagement(s -> {});
```
Secure:
```
http.sessionManagement(s -> s.maximumSessions(3)
    .maxSessionsPreventsLogin(false));
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
req.session.userId = user.id;
```
Secure:
```
req.session.userId = user.id;
await sessionStore.register(user.id, req.sessionID);
```

[[PYTHON PATTERNS]]
Vulnerable:
```
session[""user_id""] = user.id
```
Secure:
```
session[""user_id""] = user.id
ActiveSession.objects.create(user=user, key=session.sid)
```","The application should track active sessions per user and enforce a concurrency policy so a user can see, and revoke, all sessions and so new logins can invalidate stale ones.
Sessions are created without any per-user registry, so a stolen session keeps running unnoticed alongside the legitimate user and cannot be enumerated or revoked.
Each login is recorded in a per-user session registry, allowing the user to list and terminate other sessions and allowing the server to enforce a maximum concurrent count.",Session Management
CS-03.11,"**Security Rule:** As a defense-in-depth layer alongside anti-CSRF tokens, the server should verify that the Origin or Referer header of a state-changing request matches an allowlist of trusted origins.

**Vulnerability Pattern (Description):** A state-changing endpoint ignores the Origin and Referer headers entirely, so a cross-site request from any attacker domain is processed as if it came from the application itself.

**Secure Pattern (Description):** Before acting, the server reads the Origin header, falls back to Referer when absent, and rejects the request when the source origin is not in the trusted allowlist.

[[C# PATTERNS]]
Vulnerable:
```
public IActionResult Transfer() => DoTransfer();
```
Secure:
```
public IActionResult Transfer() {
    if (!Trusted.Contains(Request.Headers[""Origin""]))
        return Forbid();
    return DoTransfer();
}
```

[[GENERIC PATTERNS]]
Vulnerable:
```
handleStateChange(request)        # source origin never checked
```
Secure:
```
if originOf(request) in TRUSTED_ORIGINS: handleStateChange(request)
```

[[JAVA PATTERNS]]
Vulnerable:
```
void transfer(HttpServletRequest req) { doTransfer(); }
```
Secure:
```
void transfer(HttpServletRequest req) {
    if (!TRUSTED.contains(req.getHeader(""Origin"")))
        throw new AccessDeniedException(""origin"");
    doTransfer();
}
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
app.post(""/transfer"", (req, res) => doTransfer());
```
Secure:
```
app.post(""/transfer"", (req, res) => {
    if (!TRUSTED.has(req.get(""Origin""))) return res.sendStatus(403);
    doTransfer();
});
```

[[PYTHON PATTERNS]]
Vulnerable:
```
def transfer(): do_transfer()
```
Secure:
```
def transfer():
    if request.headers.get(""Origin"") not in TRUSTED_ORIGINS:
        abort(403)
    do_transfer()
```","As a defense-in-depth layer alongside anti-CSRF tokens, the server should verify that the Origin or Referer header of a state-changing request matches an allowlist of trusted origins.
A state-changing endpoint ignores the Origin and Referer headers entirely, so a cross-site request from any attacker domain is processed as if it came from the application itself.
Before acting, the server reads the Origin header, falls back to Referer when absent, and rejects the request when the source origin is not in the trusted allowlist.",Session Management
CS-04.1,"**Security Rule:** Authorization decisions must be enforced on the server for every request that reaches a protected resource or action, never delegated to the client or to hidden UI elements.

**Vulnerability Pattern (Description):** Access is gated only by hiding a link or menu in the UI while the underlying endpoint performs no permission check, so anyone who knows or guesses the route can invoke it directly.

**Secure Pattern (Description):** Every protected endpoint runs an explicit server-side permission check before performing the action, and the UI hiding is treated only as a convenience layer, not a security control.

[[C# PATTERNS]]
Vulnerable:
```
[HttpPost(""admin/users/{id}"")]
public IActionResult Delete(string id) { _repo.Delete(id); return Ok(); }
```
Secure:
```
[Authorize(Roles = ""Admin"")]
[HttpPost(""admin/users/{id}"")]
public IActionResult Delete(string id) { _repo.Delete(id); return Ok(); }
```

[[GENERIC PATTERNS]]
Vulnerable:
```
if uiShowsAdminButton: deleteUser(targetId)   # no server check
```
Secure:
```
requirePermission(currentUser, ""user:delete"")
deleteUser(targetId)
```

[[JAVA PATTERNS]]
Vulnerable:
```
@PostMapping(""/admin/users/{id}"")
void delete(@PathVariable String id) { repo.delete(id); }
```
Secure:
```
@PreAuthorize(""hasRole('ADMIN')"")
@PostMapping(""/admin/users/{id}"")
void delete(@PathVariable String id) { repo.delete(id); }
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
app.post(""/admin/users/:id"", (req, res) => repo.delete(req.params.id));
```
Secure:
```
app.post(""/admin/users/:id"", requireRole(""admin""),
         (req, res) => repo.delete(req.params.id));
```

[[PYTHON PATTERNS]]
Vulnerable:
```
@app.post(""/admin/users/{uid}/delete"")
def delete(uid): repo.delete(uid)
```
Secure:
```
@app.post(""/admin/users/{uid}/delete"")
def delete(uid, user=Depends(require_role(""admin""))):
    repo.delete(uid)
```","Authorization decisions must be enforced on the server for every request that reaches a protected resource or action, never delegated to the client or to hidden UI elements.
Access is gated only by hiding a link or menu in the UI while the underlying endpoint performs no permission check, so anyone who knows or guesses the route can invoke it directly.
Every protected endpoint runs an explicit server-side permission check before performing the action, and the UI hiding is treated only as a convenience layer, not a security control.",Authorization
CS-04.2,"**Security Rule:** Access control must deny every request unless an explicit rule grants it, so newly added routes and unmapped actions are inaccessible until a permission is deliberately assigned.

**Vulnerability Pattern (Description):** The authorization layer allows requests by default and only blocks routes that appear on a denylist, so any endpoint the developer forgot to list is reachable by everyone.

**Secure Pattern (Description):** The authorization layer rejects every request that does not match an explicit allow rule, and a missing or unrecognised mapping results in a denied response rather than an open one.

[[C# PATTERNS]]
Vulnerable:
```
services.AddAuthorization();   // endpoints without [Authorize] are open
```
Secure:
```
services.AddAuthorization(o =>
    o.FallbackPolicy = new AuthorizationPolicyBuilder()
        .RequireAuthenticatedUser().Build());
```

[[GENERIC PATTERNS]]
Vulnerable:
```
if route in BLOCKED_ROUTES: deny()
else: allow()                       # unknown routes fall through
```
Secure:
```
rule = POLICY.get(route)
if rule and rule.permits(user): allow()
else: deny()
```

[[JAVA PATTERNS]]
Vulnerable:
```
http.authorizeHttpRequests(a -> a
    .requestMatchers(""/admin/**"").authenticated());
```
Secure:
```
http.authorizeHttpRequests(a -> a
    .requestMatchers(""/admin/**"").hasRole(""ADMIN"")
    .anyRequest().denyAll());
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const blocked = [""/admin""];
if (!blocked.includes(req.path)) return next();
```
Secure:
```
const rule = policy[req.path];
if (!rule || !rule.allows(req.user)) return res.sendStatus(403);
next();
```

[[PYTHON PATTERNS]]
Vulnerable:
```
if path in PROTECTED:
    check_auth()
proceed()
```
Secure:
```
rule = POLICY.get(path)
if rule is None or not rule.allows(user):
    abort(403)
proceed()
```","Access control must deny every request unless an explicit rule grants it, so newly added routes and unmapped actions are inaccessible until a permission is deliberately assigned.
The authorization layer allows requests by default and only blocks routes that appear on a denylist, so any endpoint the developer forgot to list is reachable by everyone.
The authorization layer rejects every request that does not match an explicit allow rule, and a missing or unrecognised mapping results in a denied response rather than an open one.",Authorization
CS-04.3,"**Security Rule:** When a request names a specific record by identifier, the server must verify that the current user is permitted to access that exact record, not merely that they are authenticated.

**Vulnerability Pattern (Description):** A record is fetched directly by an identifier taken from the request, with no check that it belongs to the caller, so changing the identifier exposes another user's data.

**Secure Pattern (Description):** The query is scoped to the current user, or an ownership check is run after the fetch, so an identifier belonging to someone else returns a not-found or forbidden response.

[[C# PATTERNS]]
Vulnerable:
```
var record = await _db.Records.FindAsync(id);
return Ok(record);
```
Secure:
```
var record = await _db.Records
    .FirstOrDefaultAsync(r => r.Id == id && r.OwnerId == userId);
return record is null ? NotFound() : Ok(record);
```

[[GENERIC PATTERNS]]
Vulnerable:
```
order = db.find(Order, requestId)
return order
```
Secure:
```
order = db.find(Order, requestId)
if order.ownerId != currentUser.id: deny()
return order
```

[[JAVA PATTERNS]]
Vulnerable:
```
Account acct = accountRepo.findById(id).orElseThrow();
return acct;
```
Secure:
```
Account acct = accountRepo
    .findByIdAndOwnerId(id, currentUser.getId())
    .orElseThrow(NotFoundException::new);
return acct;
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const doc = await Doc.findById(req.params.id);
res.json(doc);
```
Secure:
```
const doc = await Doc.findOne({ _id: req.params.id, ownerId: req.user.id });
if (!doc) return res.sendStatus(404);
res.json(doc);
```

[[PYTHON PATTERNS]]
Vulnerable:
```
invoice = Invoice.query.get(request.args[""id""])
return invoice.to_json()
```
Secure:
```
invoice = Invoice.query.filter_by(
    id=request.args[""id""], owner_id=current_user.id).first_or_404()
return invoice.to_json()
```","When a request names a specific record by identifier, the server must verify that the current user is permitted to access that exact record, not merely that they are authenticated.
A record is fetched directly by an identifier taken from the request, with no check that it belongs to the caller, so changing the identifier exposes another user's data.
The query is scoped to the current user, or an ownership check is run after the fetch, so an identifier belonging to someone else returns a not-found or forbidden response.",Authorization
CS-04.4,"**Security Rule:** Identifiers exposed to clients should be unpredictable, or mapped through a per-session indirection table, so that enumeration alone does not let an attacker reference resources they were never shown.

**Vulnerability Pattern (Description):** Resources are addressed by sequential integer keys exposed directly in URLs or forms, so an attacker can walk the identifier space and probe for records belonging to others.

**Secure Pattern (Description):** The client sees a random opaque identifier such as a UUID, or a per-session reference map translates a client-facing handle to the real key only for resources the user is allowed to see.

[[C# PATTERNS]]
Vulnerable:
```
public int Id { get; set; }            // sequential, exposed in routes
```
Secure:
```
public Guid Id { get; set; } = Guid.NewGuid();
```

[[GENERIC PATTERNS]]
Vulnerable:
```
url = ""/doc/"" + str(sequentialId)
```
Secure:
```
url = ""/doc/"" + randomUuid()        # opaque, non-enumerable handle
```

[[JAVA PATTERNS]]
Vulnerable:
```
@Id @GeneratedValue(strategy = GenerationType.IDENTITY)
private Long id;
```
Secure:
```
@Id
private UUID id = UUID.randomUUID();   // unpredictable public key
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
res.redirect(`/file/${file.id}`);          // numeric primary key
```
Secure:
```
const ref = crypto.randomUUID();
sessionRefs.set(ref, file.id);
res.redirect(`/file/${ref}`);
```

[[PYTHON PATTERNS]]
Vulnerable:
```
return redirect(f""/report/{report.id}"")   # id is an autoincrement int
```
Secure:
```
token = session_ref_map.add(report.id)    # per-session indirection
return redirect(f""/report/{token}"")
```","Identifiers exposed to clients should be unpredictable, or mapped through a per-session indirection table, so that enumeration alone does not let an attacker reference resources they were never shown.
Resources are addressed by sequential integer keys exposed directly in URLs or forms, so an attacker can walk the identifier space and probe for records belonging to others.
The client sees a random opaque identifier such as a UUID, or a per-session reference map translates a client-facing handle to the real key only for resources the user is allowed to see.",Authorization
CS-04.5,"**Security Rule:** Every user, service, and process must be granted only the minimum permissions required for its function, and elevated rights must be scoped narrowly rather than handed out broadly.

**Vulnerability Pattern (Description):** A single coarse role or an administrative account is reused for routine operations, so a compromise of that identity grants far more access than the task ever required.

**Secure Pattern (Description):** Permissions are split into fine-grained capabilities and assigned to the specific role or service identity that needs them, and routine work runs under a low-privilege account.

[[C# PATTERNS]]
Vulnerable:
```
[Authorize(Roles = ""Admin"")]
public IActionResult ViewReport() { ... }
```
Secure:
```
[Authorize(Policy = ""CanExportReports"")]
public IActionResult ViewReport() { ... }
```

[[GENERIC PATTERNS]]
Vulnerable:
```
serviceAccount.grant(""superadmin"")     # used for one nightly report
```
Secure:
```
serviceAccount.grant(""report:read"")    # only the capability needed
```

[[JAVA PATTERNS]]
Vulnerable:
```
@PreAuthorize(""hasRole('ADMIN')"")
void exportReport() { ... }
```
Secure:
```
@PreAuthorize(""hasAuthority('report:export')"")
void exportReport() { ... }
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const token = issueToken(user, { scopes: [""*""] });
```
Secure:
```
const token = issueToken(user, { scopes: [""orders:read""] });
```

[[PYTHON PATTERNS]]
Vulnerable:
```
conn = connect(user=""postgres"", password=ROOT_PW)   # report job
```
Secure:
```
conn = connect(user=""report_ro"", password=RO_PW)    # read-only role
```","Every user, service, and process must be granted only the minimum permissions required for its function, and elevated rights must be scoped narrowly rather than handed out broadly.
A single coarse role or an administrative account is reused for routine operations, so a compromise of that identity grants far more access than the task ever required.
Permissions are split into fine-grained capabilities and assigned to the specific role or service identity that needs them, and routine work runs under a low-privilege account.",Authorization
CS-04.6,"**Security Rule:** Authorization must be checked at the function or business-logic layer, so that sensitive operations are protected even when invoked through a route, a job, or another internal caller.

**Vulnerability Pattern (Description):** Permission checks live only in a controller or middleware, so a sensitive function reached through a different controller, an API, or a background task runs with no access control.

**Secure Pattern (Description):** The sensitive operation itself verifies the caller's permission, so the same guard applies regardless of which entry point triggered the call.

[[C# PATTERNS]]
Vulnerable:
```
public void DeleteRecord(int id) => _repo.Delete(id);
```
Secure:
```
public async Task DeleteRecord(ClaimsPrincipal user, int id) {
    var rec = await _repo.Get(id);
    await _authz.AuthorizeOrThrow(user, rec, ""Delete"");
    _repo.Delete(id);
}
```

[[GENERIC PATTERNS]]
Vulnerable:
```
def transferFunds(src, dst, amount): doTransfer(src, dst, amount)
```
Secure:
```
def transferFunds(actor, src, dst, amount):
    requirePermission(actor, src, ""account:transfer"")
    doTransfer(src, dst, amount)
```

[[JAVA PATTERNS]]
Vulnerable:
```
public void closeTicket(Long id) { ticketRepo.close(id); }
```
Secure:
```
@PreAuthorize(""hasPermission(#id, 'Ticket', 'close')"")
public void closeTicket(Long id) { ticketRepo.close(id); }
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
function publishArticle(id) { return repo.setStatus(id, ""live""); }
```
Secure:
```
function publishArticle(actor, id) {
  authorize(actor, ""article:publish"");
  return repo.setStatus(id, ""live"");
}
```

[[PYTHON PATTERNS]]
Vulnerable:
```
def archive_project(project_id):
    Project.query.get(project_id).archive()
```
Secure:
```
def archive_project(actor, project_id):
    project = Project.query.get(project_id)
    authorize(actor, project, ""archive"")
    project.archive()
```","Authorization must be checked at the function or business-logic layer, so that sensitive operations are protected even when invoked through a route, a job, or another internal caller.
Permission checks live only in a controller or middleware, so a sensitive function reached through a different controller, an API, or a background task runs with no access control.
The sensitive operation itself verifies the caller's permission, so the same guard applies regardless of which entry point triggered the call.",Authorization
CS-04.7,"**Security Rule:** Security-relevant fields such as role, owner, or account status must never be bound directly from request input, so a user cannot escalate their own privileges by adding extra parameters.

**Vulnerability Pattern (Description):** A request body is bound wholesale onto a domain object, so a caller can include a privileged field like role or is_admin and have it persisted even though the form never offered it.

**Secure Pattern (Description):** Input is bound only to an explicit allowlist of editable fields, and privileged attributes are set by server logic after a separate authorization check.

[[C# PATTERNS]]
Vulnerable:
```
[HttpPost] public IActionResult Update(User user) { _db.Update(user); }
```
Secure:
```
[HttpPost] public IActionResult Update(ProfileDto dto) {
    var u = _db.Users.Find(dto.Id);
    u.Name = dto.Name; u.Email = dto.Email; _db.SaveChanges();
}
```

[[GENERIC PATTERNS]]
Vulnerable:
```
user.update(requestBody)            # requestBody includes role=admin
```
Secure:
```
user.update(pick(requestBody, [""name"", ""email""]))
```

[[JAVA PATTERNS]]
Vulnerable:
```
@PostMapping(""/profile"")
void update(@ModelAttribute User user) { repo.save(user); }
```
Secure:
```
@InitBinder
void bind(WebDataBinder b) { b.setAllowedFields(""name"", ""email""); }
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
Object.assign(user, req.body);
await user.save();
```
Secure:
```
const { name, email } = req.body;
await user.update({ name, email });
```

[[PYTHON PATTERNS]]
Vulnerable:
```
for k, v in request.json.items():
    setattr(user, k, v)
```
Secure:
```
for k in (""name"", ""email""):
    if k in request.json: setattr(user, k, request.json[k])
```","Security-relevant fields such as role, owner, or account status must never be bound directly from request input, so a user cannot escalate their own privileges by adding extra parameters.
A request body is bound wholesale onto a domain object, so a caller can include a privileged field like role or is_admin and have it persisted even though the form never offered it.
Input is bound only to an explicit allowlist of editable fields, and privileged attributes are set by server logic after a separate authorization check.",Authorization
