id,document,embed_text,concern_area
AGENTIC-T3.5,"**Security Rule:** When an agent acts on behalf of a user it must carry that user's identity to every downstream call, so backend services authorize the real principal and not the agent's own service account.

**Vulnerability Pattern (Description):** The agent calls downstream services with its own high-privilege service identity while acting for a low-privilege user, so the agent becomes a confused deputy that performs actions the user could not.

**Secure Pattern (Description):** The originating user's identity is propagated as a delegated or on-behalf-of token through every hop, and each backend authorizes the end user, keeping the agent unable to exceed that user's rights.

[[GENERIC PATTERNS]]
Vulnerable:
```
backend.call(action, identity=AGENT_SERVICE_ACCOUNT)
```
Secure:
```
backend.call(action, identity=on_behalf_of(end_user))
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
api.fetch(path, { token: agentServiceToken });
```
Secure:
```
api.fetch(path, { token: ctx.delegatedUserToken });
```

[[PYTHON PATTERNS]]
Vulnerable:
```
requests.post(url, headers={""Authorization"": f""Bearer {SERVICE_TOKEN}""})
```
Secure:
```
requests.post(url, headers={""Authorization"": f""Bearer {ctx.user_token}""})
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const res = await downstream.call(req, { actor: ""agent-svc"" });
```
Secure:
```
const res = await downstream.call(req, { actor: ctx.endUser.id,
  onBehalfOf: ctx.endUser.token });
```","When an agent acts on behalf of a user it must carry that user's identity to every downstream call, so backend services authorize the real principal and not the agent's own service account.
The agent calls downstream services with its own high-privilege service identity while acting for a low-privilege user, so the agent becomes a confused deputy that performs actions the user could not.
The originating user's identity is propagated as a delegated or on-behalf-of token through every hop, and each backend authorizes the end user, keeping the agent unable to exceed that user's rights.",Privilege Compromise
AGENTIC-T3.6,"**Security Rule:** Operations that are irreversible or high impact — financial transfers, data deletion, production deployment, permission changes — must pause for explicit human approval before the agent may execute them.

**Vulnerability Pattern (Description):** The agent autonomously executes high-impact tools as soon as its plan selects them, so a manipulated or hallucinated plan reaches destructive operations with no human able to intervene.

**Secure Pattern (Description):** High-impact tools are flagged as requiring approval, and the runtime interrupts execution to obtain a signed human decision before the call proceeds, recording who approved what.

[[GENERIC PATTERNS]]
Vulnerable:
```
result = high_impact_tool(args)
```
Secure:
```
if tool.high_impact: await_human_approval(tool, args)
result = high_impact_tool(args)
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
tools.wipeDatabase = (env) => db.dropAll(env);
```
Secure:
```
tools.wipeDatabase = async (env, ctx) => {
  await ctx.requestApproval({ action: ""wipeDatabase"", env });
  return db.dropAll(env);
};
```

[[PYTHON PATTERNS]]
Vulnerable:
```
@tool
def deploy_to_prod(version: str) -> str:
    return ci.deploy(""prod"", version)
```
Secure:
```
@tool(requires_approval=True)
def deploy_to_prod(version: str, ctx: RunContext) -> str:
    ctx.interrupt(f""Approve prod deploy of {version}?"")
    return ci.deploy(""prod"", version)
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const refund = (orderId: string) => payments.refund(orderId);
```
Secure:
```
const refund = async (orderId: string, ctx: AgentContext) => {
  await ctx.humanApproval({ tool: ""refund"", orderId });
  return payments.refund(orderId);
};
```","Operations that are irreversible or high impact — financial transfers, data deletion, production deployment, permission changes — must pause for explicit human approval before the agent may execute them.
The agent autonomously executes high-impact tools as soon as its plan selects them, so a manipulated or hallucinated plan reaches destructive operations with no human able to intervene.
High-impact tools are flagged as requiring approval, and the runtime interrupts execution to obtain a signed human decision before the call proceeds, recording who approved what.",Privilege Compromise
AGENTIC-T3.7,"**Security Rule:** Each agent must be bound to an explicit allowlist of tools matched to its role, so it cannot discover or invoke capabilities outside the set its task legitimately needs.

**Vulnerability Pattern (Description):** Every agent is registered with the full global tool catalog, so a narrow-purpose agent still holds dangerous capabilities and a single prompt-injection can pivot it into a privileged action.

**Secure Pattern (Description):** Tools are registered per agent from a role-scoped allowlist, the catalog is filtered before the agent ever sees it, and any call to an unlisted tool is refused by the runtime.

[[GENERIC PATTERNS]]
Vulnerable:
```
agent = Agent(tools=registry.all())
```
Secure:
```
agent = Agent(tools=registry.for_role(""support_triage""))
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const agent = new Agent({ tools: toolRegistry.getAll() });
```
Secure:
```
const allowed = [""searchKb"", ""createTicket""];
const agent = new Agent({ tools: toolRegistry.pick(allowed) });
```

[[PYTHON PATTERNS]]
Vulnerable:
```
support_agent = Agent(model=llm, tools=ALL_TOOLS)
```
Secure:
```
ALLOWED = {""search_kb"", ""create_ticket""}
support_agent = Agent(model=llm,
                      tools=[t for t in ALL_TOOLS if t.name in ALLOWED])
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const agent = new Agent({ tools: allTools });
```
Secure:
```
const roleTools: Tool[] = allTools.filter(t => ROLE_ALLOWLIST.has(t.name));
const agent = new Agent({ tools: roleTools });
```","Each agent must be bound to an explicit allowlist of tools matched to its role, so it cannot discover or invoke capabilities outside the set its task legitimately needs.
Every agent is registered with the full global tool catalog, so a narrow-purpose agent still holds dangerous capabilities and a single prompt-injection can pivot it into a privileged action.
Tools are registered per agent from a role-scoped allowlist, the catalog is filtered before the agent ever sees it, and any call to an unlisted tool is refused by the runtime.",Privilege Compromise
AGENTIC-T3.8,"**Security Rule:** Credentials issued to an agent must be short-lived, scoped to the current task, and centrally revocable, so a leaked or abused token expires quickly and can be cut off on demand.

**Vulnerability Pattern (Description):** The agent holds a long-lived static API key with broad scope, so a token exfiltrated through tool output or logs grants a persistent foothold with the agent's full privileges.

**Secure Pattern (Description):** A fresh credential is minted per task with a short time-to-live and a task-specific scope, tracked so it can be revoked immediately, and it expires automatically when the task ends.

[[GENERIC PATTERNS]]
Vulnerable:
```
token = STATIC_API_KEY            # never expires, broad scope
```
Secure:
```
token = mint_token(scope=task.scope, ttl_seconds=300, revocable=True)
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const client = new ApiClient({ apiKey: STATIC_KEY });
```
Secure:
```
const cred = await vault.issue({ scope: task.scope, ttlSeconds: 300 });
const client = new ApiClient({ apiKey: cred.token });
```

[[PYTHON PATTERNS]]
Vulnerable:
```
client = ApiClient(api_key=settings.LONG_LIVED_KEY)
```
Secure:
```
cred = vault.issue(scope=task.scope, ttl=timedelta(minutes=5))
client = ApiClient(api_key=cred.token)
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const client = new ApiClient({ apiKey: process.env.STATIC_KEY! });
```
Secure:
```
const cred: EphemeralCred = await vault.issue({ scope: task.scope, ttl: 300 });
const client = new ApiClient({ apiKey: cred.token });
```","Credentials issued to an agent must be short-lived, scoped to the current task, and centrally revocable, so a leaked or abused token expires quickly and can be cut off on demand.
The agent holds a long-lived static API key with broad scope, so a token exfiltrated through tool output or logs grants a persistent foothold with the agent's full privileges.
A fresh credential is minted per task with a short time-to-live and a task-specific scope, tracked so it can be revoked immediately, and it expires automatically when the task ends.",Privilege Compromise
AGENTIC-T3.9,"**Security Rule:** Every privileged tool invocation must be recorded with the acting agent, the originating user, the arguments, and the authorization decision, so escalation can be detected and reconstructed.

**Vulnerability Pattern (Description):** Privileged calls execute with no durable record of who acted or what was authorized, so a privilege-compromise incident cannot be detected in time or reconstructed afterward.

**Secure Pattern (Description):** The tool layer emits a tamper-evident audit event for each privileged call, capturing principal, agent, tool, arguments, and allow-or-deny outcome before and after execution.

[[GENERIC PATTERNS]]
Vulnerable:
```
result = privileged_tool(args)
```
Secure:
```
audit.log(principal, agent_id, tool=""privileged_tool"", args=args,
          decision=""allow"")
result = privileged_tool(args)
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const out = await tool.execute(args);
```
Secure:
```
auditLog.write({ principal: ctx.principal, agent: ctx.agentId,
  tool: tool.name, args });
const out = await tool.execute(args);
```

[[PYTHON PATTERNS]]
Vulnerable:
```
def run(tool, args, ctx):
    return tool.execute(args)
```
Secure:
```
def run(tool, args, ctx):
    audit.record(ctx.principal, ctx.agent_id, tool.name, args)
    return tool.execute(args)
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
return tool.execute(args);
```
Secure:
```
await audit.emit({ principal: ctx.principal, agentId: ctx.agentId,
  tool: tool.name, args, decision: ""allow"" });
return tool.execute(args);
```","Every privileged tool invocation must be recorded with the acting agent, the originating user, the arguments, and the authorization decision, so escalation can be detected and reconstructed.
Privileged calls execute with no durable record of who acted or what was authorized, so a privilege-compromise incident cannot be detected in time or reconstructed afterward.
The tool layer emits a tamper-evident audit event for each privileged call, capturing principal, agent, tool, arguments, and allow-or-deny outcome before and after execution.",Privilege Compromise
AGENTIC-T3.10,"**Security Rule:** The agent's authorization layer must default to deny, so any tool or action with no explicit grant for the acting principal is refused rather than allowed to proceed.

**Vulnerability Pattern (Description):** Authorization is allow-by-default with only specific actions blacklisted, so a newly added tool, or an action the policy author did not anticipate, runs with full privilege unchecked.

**Secure Pattern (Description):** The policy grants only explicitly listed permissions and returns deny for everything else, so unmapped tools and unforeseen actions fail closed instead of escalating privilege.

[[GENERIC PATTERNS]]
Vulnerable:
```
if action in DENYLIST: deny()
else: allow()
```
Secure:
```
if action in ALLOWLIST.get(principal, set()): allow()
else: deny()
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const allowed = (principal, action) => !blocked.has(action);
```
Secure:
```
const allowed = (principal, action) =>
  (grants[principal.role] ?? new Set()).has(action);
```

[[PYTHON PATTERNS]]
Vulnerable:
```
def authorized(principal, action):
    return action not in BLOCKED_ACTIONS
```
Secure:
```
def authorized(principal, action):
    return action in GRANTS.get(principal.role, frozenset())
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
function allowed(p: Principal, action: string): boolean {
  return !DENYLIST.has(action);
}
```
Secure:
```
function allowed(p: Principal, action: string): boolean {
  return (GRANTS.get(p.role) ?? new Set<string>()).has(action);
}
```","The agent's authorization layer must default to deny, so any tool or action with no explicit grant for the acting principal is refused rather than allowed to proceed.
Authorization is allow-by-default with only specific actions blacklisted, so a newly added tool, or an action the policy author did not anticipate, runs with full privilege unchecked.
The policy grants only explicitly listed permissions and returns deny for everything else, so unmapped tools and unforeseen actions fail closed instead of escalating privilege.",Privilege Compromise
AGENTIC-T4.1,"**Security Rule:** Every agent reasoning loop must enforce a hard maximum number of steps or iterations, so a stuck or adversarially looping agent terminates instead of consuming compute and tokens indefinitely.

**Vulnerability Pattern (Description):** An agent executes a think-act loop with no iteration ceiling, so a task that never reaches a stop condition runs forever, burning compute and tokens until an external timeout or budget failure.

**Secure Pattern (Description):** The loop is bounded by an explicit maximum step count, and reaching that ceiling ends the run with a clear terminal status rather than continuing to call the model.

[[GENERIC PATTERNS]]
Vulnerable:
```
while not done:
    done = agent.step()        # no ceiling — may never terminate
```
Secure:
```
for step in range(MAX_STEPS):
    if agent.step(): break
else: fail(""step cap reached"")
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
while (!result.final) result = await agent.next();
```
Secure:
```
for (let i = 0; i < MAX_STEPS && !result.final; i++)
  result = await agent.next();
```

[[PYTHON PATTERNS]]
Vulnerable:
```
agent = AgentExecutor(agent=a, tools=tools)   # max_iterations unset
```
Secure:
```
agent = AgentExecutor(agent=a, tools=tools, max_iterations=15,
                      early_stopping_method=""force"")
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const executor = new AgentExecutor({ agent, tools });
```
Secure:
```
const executor = new AgentExecutor({ agent, tools, maxIterations: 15 });
```","Every agent reasoning loop must enforce a hard maximum number of steps or iterations, so a stuck or adversarially looping agent terminates instead of consuming compute and tokens indefinitely.
An agent executes a think-act loop with no iteration ceiling, so a task that never reaches a stop condition runs forever, burning compute and tokens until an external timeout or budget failure.
The loop is bounded by an explicit maximum step count, and reaching that ceiling ends the run with a clear terminal status rather than continuing to call the model.",Resource Overload
AGENTIC-T4.2,"**Security Rule:** Stateful agent graphs must run under an explicit recursion or super-step limit, so a cyclic edge or a node that keeps routing back on itself cannot expand the run without bound.

**Vulnerability Pattern (Description):** An agent graph with conditional edges is invoked without a recursion limit, so a routing cycle between nodes drives an unbounded number of super-steps and exhausts compute.

**Secure Pattern (Description):** The graph is invoked with a finite recursion limit sized to the longest legitimate path, and exceeding it raises a caught error that ends the run cleanly.

[[GENERIC PATTERNS]]
Vulnerable:
```
graph.invoke(state)                  # no recursion bound on cyclic graph
```
Secure:
```
graph.invoke(state, recursion_limit=40)
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const out = await graph.invoke(state);
```
Secure:
```
const out = await graph.invoke(state, { recursionLimit: 40 });
```

[[PYTHON PATTERNS]]
Vulnerable:
```
result = compiled_graph.invoke(initial_state)
```
Secure:
```
result = compiled_graph.invoke(initial_state,
                               config={""recursion_limit"": 40})
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const out = await graph.invoke(state);
```
Secure:
```
const out = await graph.invoke(state,
  { recursionLimit: 40 } as RunnableConfig);
```","Stateful agent graphs must run under an explicit recursion or super-step limit, so a cyclic edge or a node that keeps routing back on itself cannot expand the run without bound.
An agent graph with conditional edges is invoked without a recursion limit, so a routing cycle between nodes drives an unbounded number of super-steps and exhausts compute.
The graph is invoked with a finite recursion limit sized to the longest legitimate path, and exceeding it raises a caught error that ends the run cleanly.",Resource Overload
AGENTIC-T4.3,"**Security Rule:** Each agent run must carry a cumulative token budget that is debited after every model call and checked before the next, so total token spend for a task is capped regardless of how many steps it takes.

**Vulnerability Pattern (Description):** Token usage is never aggregated across the steps of a run, so a long or looping task can consume an unbounded number of tokens and cost even though each individual call looks small.

**Secure Pattern (Description):** A running token total is accumulated from each call's usage metadata and compared against a per-run ceiling, halting the agent with a budget-exceeded result once the ceiling is reached.

[[GENERIC PATTERNS]]
Vulnerable:
```
response = model.call(prompt)        # usage discarded, no running total
```
Secure:
```
spent += model.call(prompt).usage.total_tokens
if spent > TOKEN_BUDGET: stop(""token budget exceeded"")
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const res = await model.invoke(prompt);
```
Secure:
```
const res = await model.invoke(prompt);
spent += res.usage.totalTokens;
if (spent > TOKEN_BUDGET) throw new Error(""token budget exceeded"");
```

[[PYTHON PATTERNS]]
Vulnerable:
```
for task in subtasks:
    results.append(llm.invoke(task))      # unbounded aggregate spend
```
Secure:
```
for task in subtasks:
    r = llm.invoke(task)
    spent += r.usage_metadata[""total_tokens""]
    if spent > TOKEN_BUDGET: raise BudgetExceeded(spent)
    results.append(r)
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const res = await model.invoke(prompt);
```
Secure:
```
spent += (await model.invoke(prompt)).usage.totalTokens;
if (spent > TOKEN_BUDGET) throw new BudgetExceededError(spent);
```","Each agent run must carry a cumulative token budget that is debited after every model call and checked before the next, so total token spend for a task is capped regardless of how many steps it takes.
Token usage is never aggregated across the steps of a run, so a long or looping task can consume an unbounded number of tokens and cost even though each individual call looks small.
A running token total is accumulated from each call's usage metadata and compared against a per-run ceiling, halting the agent with a budget-exceeded result once the ceiling is reached.",Resource Overload
AGENTIC-T4.4,"**Security Rule:** An orchestrator that spawns sub-agents or parallel tasks must cap the number it creates per request, so a large or attacker-influenced work list cannot fan out into an overwhelming swarm of concurrent runs.

**Vulnerability Pattern (Description):** An orchestrator spawns one sub-agent per item in a model-generated or user-supplied list with no count limit, so an inflated list multiplies into hundreds of concurrent agent runs.

**Secure Pattern (Description):** The number of sub-agents spawned is capped at a fixed maximum, with the work list truncated or rejected when it exceeds that maximum before any sub-agent is started.

[[GENERIC PATTERNS]]
Vulnerable:
```
for item in plannedSubtasks: spawnAgent(item)   # count unbounded
```
Secure:
```
for item in plannedSubtasks[:MAX_SUBAGENTS]: spawnAgent(item)
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
await Promise.all(tasks.map(t => runSubAgent(t)));
```
Secure:
```
if (tasks.length > MAX_SUBAGENTS) throw new Error(""fan-out too large"");
await Promise.all(tasks.map(t => runSubAgent(t)));
```

[[PYTHON PATTERNS]]
Vulnerable:
```
await asyncio.gather(*(run_sub_agent(t) for t in tasks))
```
Secure:
```
if len(tasks) > MAX_SUBAGENTS: raise FanOutTooLarge(len(tasks))
await asyncio.gather(*(run_sub_agent(t) for t in tasks))
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
await Promise.all(tasks.map((t: Task) => runSubAgent(t)));
```
Secure:
```
const bounded = tasks.slice(0, MAX_SUBAGENTS);
await Promise.all(bounded.map((t: Task) => runSubAgent(t)));
```","An orchestrator that spawns sub-agents or parallel tasks must cap the number it creates per request, so a large or attacker-influenced work list cannot fan out into an overwhelming swarm of concurrent runs.
An orchestrator spawns one sub-agent per item in a model-generated or user-supplied list with no count limit, so an inflated list multiplies into hundreds of concurrent agent runs.
The number of sub-agents spawned is capped at a fixed maximum, with the work list truncated or rejected when it exceeds that maximum before any sub-agent is started.",Resource Overload
AGENTIC-T4.5,"**Security Rule:** Tool invocations made by an agent must be metered against a per-run quota and a rate limit, so the agent cannot hammer an external API or a billed service into exhaustion or throttling.

**Vulnerability Pattern (Description):** An agent calls tools in a loop with no per-run call quota and no rate limiting, so a repetitive plan floods a downstream API, triggers provider throttling, or runs up usage charges.

**Secure Pattern (Description):** Each tool call is counted against a per-run quota and paced by a rate limiter, and exceeding either stops the agent rather than continuing to call the tool.

[[GENERIC PATTERNS]]
Vulnerable:
```
result = tool.run(args)              # no quota, no pacing
```
Secure:
```
rateLimiter.acquire()
if toolCalls.increment() > TOOL_QUOTA: stop(""tool quota exceeded"")
result = tool.run(args)
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const out = await tool.invoke(args);
```
Secure:
```
await limiter.removeTokens(1);
if (++toolCalls > TOOL_QUOTA) throw new Error(""tool quota exceeded"");
const out = await tool.invoke(args);
```

[[PYTHON PATTERNS]]
Vulnerable:
```
def call_tool(name, args):
    return TOOLS[name].invoke(args)
```
Secure:
```
def call_tool(name, args):
    if tool_calls.inc() > TOOL_QUOTA: raise ToolQuotaExceeded()
    limiter.wait()
    return TOOLS[name].invoke(args)
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const out = await tool.invoke(args);
```
Secure:
```
await limiter.removeTokens(1);
if (++toolCalls > TOOL_QUOTA) throw new ToolQuotaError();
const out = await tool.invoke(args);
```","Tool invocations made by an agent must be metered against a per-run quota and a rate limit, so the agent cannot hammer an external API or a billed service into exhaustion or throttling.
An agent calls tools in a loop with no per-run call quota and no rate limiting, so a repetitive plan floods a downstream API, triggers provider throttling, or runs up usage charges.
Each tool call is counted against a per-run quota and paced by a rate limiter, and exceeding either stops the agent rather than continuing to call the tool.",Resource Overload
AGENTIC-T4.6,"**Security Rule:** Every agent run, and every blocking model or tool call inside it, must execute under a wall-clock timeout, so a hung dependency or a slow loop cannot tie up a worker indefinitely.

**Vulnerability Pattern (Description):** An agent run or its model and tool calls are awaited with no deadline, so a slow or unresponsive dependency blocks the worker and starves other queued work.

**Secure Pattern (Description):** The run executes inside a deadline, and individual model and tool calls have their own shorter timeouts, so a stall is detected and cancelled instead of blocking forever.

[[GENERIC PATTERNS]]
Vulnerable:
```
result = agent.run(task)             # awaited with no deadline
```
Secure:
```
result = withTimeout(agent.run(task), seconds=120)
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const result = await agent.invoke(task);
```
Secure:
```
const result = await agent.invoke(task,
  { signal: AbortSignal.timeout(120_000) });
```

[[PYTHON PATTERNS]]
Vulnerable:
```
result = await agent.ainvoke(task)
```
Secure:
```
result = await asyncio.wait_for(agent.ainvoke(task), timeout=120)
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const result = await agent.invoke(task);
```
Secure:
```
const result = await agent.invoke(task,
  { signal: AbortSignal.timeout(120_000) } as RunnableConfig);
```","Every agent run, and every blocking model or tool call inside it, must execute under a wall-clock timeout, so a hung dependency or a slow loop cannot tie up a worker indefinitely.
An agent run or its model and tool calls are awaited with no deadline, so a slow or unresponsive dependency blocks the worker and starves other queued work.
The run executes inside a deadline, and individual model and tool calls have their own shorter timeouts, so a stall is detected and cancelled instead of blocking forever.",Resource Overload
AGENTIC-T4.7,"**Security Rule:** Conversation history and accumulated tool output appended to an agent's context must be trimmed or summarized to a bounded size, so context growth does not inflate per-call token cost and latency.

**Vulnerability Pattern (Description):** Every step's messages and full tool outputs are appended to the context with no trimming, so each successive model call carries a larger prompt and cost grows quadratically over a long run.

**Secure Pattern (Description):** History is capped to a recent window or compacted by a summarizer, and large tool outputs are truncated before being added, keeping the prompt size bounded across the whole run.

[[GENERIC PATTERNS]]
Vulnerable:
```
messages.append(toolOutput)          # full history grows every step
```
Secure:
```
messages = trimToTokenBudget(messages + [truncate(toolOutput)])
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
history.push({ role: ""tool"", content: toolOutput });
```
Secure:
```
history.push({ role: ""tool"", content: toolOutput.slice(0, MAX_CHARS) });
history = trimToTokenBudget(history, 8000);
```

[[PYTHON PATTERNS]]
Vulnerable:
```
messages.append(ToolMessage(content=tool_output))
```
Secure:
```
messages.append(ToolMessage(content=tool_output[:MAX_TOOL_CHARS]))
messages = trim_messages(messages, max_tokens=8000, token_counter=llm)
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
history.push({ role: ""tool"", content: toolOutput });
```
Secure:
```
history = trimMessages([...history,
  { role: ""tool"", content: toolOutput.slice(0, MAX_CHARS) }], 8000);
```","Conversation history and accumulated tool output appended to an agent's context must be trimmed or summarized to a bounded size, so context growth does not inflate per-call token cost and latency.
Every step's messages and full tool outputs are appended to the context with no trimming, so each successive model call carries a larger prompt and cost grows quadratically over a long run.
History is capped to a recent window or compacted by a summarizer, and large tool outputs are truncated before being added, keeping the prompt size bounded across the whole run.",Resource Overload
AGENTIC-T4.8,"**Security Rule:** When an agent can delegate to another agent, the delegation chain must carry a depth counter with a hard maximum, so agents calling agents cannot recurse into an exponentially expanding tree of runs.

**Vulnerability Pattern (Description):** A sub-agent can itself invoke further sub-agents with no depth tracking, so a delegation cycle or an over-eager planner expands into an unbounded tree that exhausts compute and budget.

**Secure Pattern (Description):** Each delegation increments a depth value passed down the chain, and a sub-agent invocation is refused once the depth reaches the configured maximum.

[[GENERIC PATTERNS]]
Vulnerable:
```
def delegate(task): return subAgent.run(task)   # depth untracked
```
Secure:
```
def delegate(task, depth):
    if depth >= MAX_DEPTH: raise DelegationTooDeep(depth)
    return subAgent.run(task, depth + 1)
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const handoff = task => subAgent.run(task);
```
Secure:
```
const handoff = (task, depth = 0) => {
  if (depth >= MAX_DEPTH) throw new Error(""delegation too deep"");
  return subAgent.run(task, depth + 1);
};
```

[[PYTHON PATTERNS]]
Vulnerable:
```
async def handoff(task):
    return await Agent(tools=tools).run(task)
```
Secure:
```
async def handoff(task, depth=0):
    if depth >= MAX_DEPTH: raise DelegationTooDeep(depth)
    return await Agent(tools=tools).run(task, depth=depth + 1)
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const handoff = (task: Task) => subAgent.run(task);
```
Secure:
```
const handoff = (task: Task, depth = 0): Promise<Result> => {
  if (depth >= MAX_DEPTH) throw new Error(""delegation too deep"");
  return subAgent.run(task, depth + 1);
};
```","When an agent can delegate to another agent, the delegation chain must carry a depth counter with a hard maximum, so agents calling agents cannot recurse into an exponentially expanding tree of runs.
A sub-agent can itself invoke further sub-agents with no depth tracking, so a delegation cycle or an over-eager planner expands into an unbounded tree that exhausts compute and budget.
Each delegation increments a depth value passed down the chain, and a sub-agent invocation is refused once the depth reaches the configured maximum.",Resource Overload
AGENTIC-T4.9,"**Security Rule:** An agent must detect when it is repeating the same action or making no measurable progress, and abort the run, so a non-terminating loop is stopped before it consumes the full step or token budget.

**Vulnerability Pattern (Description):** An agent repeats an identical tool call or model action across many steps with no repetition check, so it spins in place burning the budget until a hard cap finally fires.

**Secure Pattern (Description):** Recent actions are tracked and an identical action repeated beyond a small threshold, or a stretch of steps with no progress, triggers an immediate stop with a no-progress result.

[[GENERIC PATTERNS]]
Vulnerable:
```
action = agent.next()
execute(action)                      # same action may repeat forever
```
Secure:
```
action = agent.next()
if recent.count(action) >= REPEAT_LIMIT: stop(""no progress detected"")
recent.append(action); execute(action)
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
const act = agent.decide();
run(act);
```
Secure:
```
const act = agent.decide();
if ((seen[act] = (seen[act] ?? 0) + 1) > REPEAT_LIMIT)
  throw new Error(""no progress detected"");
run(act);
```

[[PYTHON PATTERNS]]
Vulnerable:
```
for _ in range(MAX_STEPS):
    act = agent.decide(); run(act)
```
Secure:
```
for _ in range(MAX_STEPS):
    act = agent.decide()
    if seen[act] >= REPEAT_LIMIT: raise NoProgress(act)
    seen[act] += 1; run(act)
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const act = agent.decide();
run(act);
```
Secure:
```
const act: string = agent.decide();
if ((seen.get(act) ?? 0) + 1 > REPEAT_LIMIT)
  throw new Error(""no progress detected"");
seen.set(act, (seen.get(act) ?? 0) + 1); run(act);
```","An agent must detect when it is repeating the same action or making no measurable progress, and abort the run, so a non-terminating loop is stopped before it consumes the full step or token budget.
An agent repeats an identical tool call or model action across many steps with no repetition check, so it spins in place burning the budget until a hard cap finally fires.
Recent actions are tracked and an identical action repeated beyond a small threshold, or a stretch of steps with no progress, triggers an immediate stop with a no-progress result.",Resource Overload
AGENTIC-T4.10,"**Security Rule:** Concurrent agent runs and aggregate spend must be capped per tenant or per user, so one principal cannot launch enough simultaneous runs to starve shared workers or exhaust a shared cost budget.

**Vulnerability Pattern (Description):** Agent runs are admitted with only a global limit and no per-tenant accounting, so a single tenant can queue unbounded runs that monopolize workers and the shared model budget.

**Secure Pattern (Description):** Each tenant has a maximum number of in-flight runs and a spend ceiling, both checked at admission, and a request is rejected or queued once either cap is reached.

[[GENERIC PATTERNS]]
Vulnerable:
```
startAgentRun(tenant, task)          # only a global worker pool limits it
```
Secure:
```
if activeRuns(tenant) >= TENANT_MAX or spend(tenant) >= TENANT_BUDGET:
    reject(""tenant capacity exceeded"")
startAgentRun(tenant, task)
```

[[JAVASCRIPT PATTERNS]]
Vulnerable:
```
async function submit(tenantId, task) { return runAgent(task); }
```
Secure:
```
async function submit(tenantId, task) {
  if (activeRuns(tenantId) >= TENANT_MAX) throw new Error(""tenant full"");
  return tenantLimiter(tenantId).schedule(() => runAgent(task));
}
```

[[PYTHON PATTERNS]]
Vulnerable:
```
async def submit(tenant_id, task):
    return await run_agent(task)
```
Secure:
```
async def submit(tenant_id, task):
    async with tenant_semaphores[tenant_id]:   # bounded per tenant
        if tenant_spend[tenant_id] >= TENANT_BUDGET:
            raise TenantBudgetExceeded(tenant_id)
        return await run_agent(task)
```

[[TYPESCRIPT PATTERNS]]
Vulnerable:
```
const submit = (tenantId: string, task: Task) => runAgent(task);
```
Secure:
```
const submit = (tenantId: string, task: Task): Promise<Result> => {
  if (activeRuns(tenantId) >= TENANT_MAX) throw new Error(""tenant full"");
  return tenantLimiter(tenantId).schedule(() => runAgent(task));
};
```","Concurrent agent runs and aggregate spend must be capped per tenant or per user, so one principal cannot launch enough simultaneous runs to starve shared workers or exhaust a shared cost budget.
Agent runs are admitted with only a global limit and no per-tenant accounting, so a single tenant can queue unbounded runs that monopolize workers and the shared model budget.
Each tenant has a maximum number of in-flight runs and a spend ceiling, both checked at admission, and a request is rejected or queued once either cap is reached.",Resource Overload
